cd_cliente,qtd_contratacoes_12m,vlr_contratacoes_12m
TFDOH1,1,36.4558510946002
TFDSP8,1,628.615403797145
TFDPV1,5,2785.11856410736
TFEEAP,1,215.081954514879
TFDHWO,1,615.865104400245
TFDVJB,1,252.357557796223
TFDTY5,2,6498.06208017355
TFEDEU,1,42512.5585974305
TFDNKE,2,901.063195954657
TFDVM0,1,6645.18447647864
TFDVHL,1,101.531563149998
TFDUR1,1,1301.5478719669
TFDPHI,2,198.237098041624
TFDRKQ,1,1244.08534560481
TFDQWW,1,401.32124362846
TFDVKG,1,63.7472931271352
TFDRZX,4,3291.39751464067
TFDTTR,1,1605.04955850124
TFDRVS,1,870.026117007305
TFECJ1,1,557.645883711924
TFDID7,7,81585.0796914055
TFDSEL,2,8192.94386676987
TFECKT,1,245.244631129703
TFDUH9,1,1339.05048354611
TFDSHV,1,789.391928833237
TFDUZ8,3,1939.53367383714
TFDUWD,1,54.1582944709103
TFDUAU,1,552.008510981544
TFDTNT,4,13261.0722709603
TFDV54,2,5354.01172449577
TFECZZ,1,63.1209183793152
TFEDH5,1,26275.3276681352
TFCX36,1,1072.18121011583
TFDVTD,1,578.093445949486
TFDSJV,2,5314.2096029363
TFDTJY,3,878.862625194673
TFDJJI,3,4058.71498843496
TFDTSW,2,258.461558694443
TFDTJN,1,642.782403127035
TFDRLC,1,64.3820755896911
TFEBPU,3,455157.61510985
TFDVMR,2,4203.39494360929
TFECXW,1,142.889111935593
TFDSYX,1,214.69519963703
TFDTSM,1,0.0840771473583952
TFED05,1,2687.26537615429
TFDUDK,1,36.4558510946002
TFDUYI,1,21280.8928836044
TFDTH9,1,53843.1817303257
TFDC28,1,261.652286436694
TFEDFP,1,428.894344104646
TFDUFM,1,673.542027488104
TFEEUE,1,320.724890170702
TFEDRG,1,3565.64876160902
TFDPSO,1,2159.9251002077
TFDUGO,1,2981.32099518291
TFDQ51,1,1719.37766347918
TFEEI3,2,223.489669250718
TFDJAJ,1,108.434296948122
TFDVQV,1,90654.2924033741
TFDU82,1,1006.47912331261
TFEDYH,1,336.333812577788
TFDPPC,5,17357.5883448475
TFDVRK,1,906.406298669283
TFDVIZ,3,1628.29688974583
TFDVTE,1,588.914174814511
TFDRIH,4,207.506603537887
TFDUKC,1,76.4933886666679
TFDSGE,5,2107.77624955866
TFDVKH,1,2250.59389591899
TFDU76,1,641.739846499791
TFDUEM,1,13374.7277587593
TFDSHL,3,1246.50256359136
TFECJZ,1,214.522841484945
TFDJMK,1,2629.10080561175
TFDTK9,1,701.031050816931
TFECKV,1,2352.33565193739
TFDULJ,1,5673.58055389029
TFDSPL,1,63.7472931271352
TFDV39,1,2712.74075180388
TFDV03,2,3005.16527417375
TFDUTT,1,909.849257853609
TFDUHQ,1,132.577049812085
TFDVDY,2,2103.37481089444
TFEDTB,1,276.155594356017
TFEDW4,1,315.289302593982
TFCYOB,3,17806.8377663277
TFEBO1,2,2316.85929960951
TFDUJZ,1,548.296504925671
TFDTS9,1,1680.65593326327
TFDN89,1,889.750615777585
TFDUGW,4,9428.22633504625
TFDUBB,5,26220.4126793381
TFDSC8,2,667.87102389878
TFEC06,1,52.1992969374597
TFDVPG,1,63.1209183793152
TFEDHY,1,4282.57039327669
TFDTLZ,1,0.00420385736791976
TFDUGC,1,0.00420385736791976
TFEDWE,2,384.190524854187
TFDUL9,6,40228.7668398771
TFDUYV,1,63.7472931271352
TFDUQA,2,6008.32110452564
TFDHTS,1,0.00420385736791976
TFEDI5,1,89.0040681935971
TFDUPX,1,929.153370887097
TFEDUV,2,533.183637687999
TFDQTV,1,63.7472931271352
TFDUGP,1,690.252360525585
TFDQTS,2,92.732889678942
TFEEIG,1,615.865104400245
TFDMZQ,1,84.9515496909225
TFEBMK,1,1087.64720137241
TFDUHU,2,3754.30106485179
TFEEB7,1,60.1067526465167
TFDQWP,6,15674.6118823172
TFDXTV,1,2121.71203673331
TFDXZK,1,1117.03216437417
TFECND,1,146.14710139573
TFDRTR,1,285.50497314227
TFEBXN,1,2980.01779939886
TFDSGL,1,5391.64465565338
TFDVOX,1,1068.30104976524
TFDUGY,2,627.4551391636
TFDVDT,1,36.4558510946002
TFDSNL,2,1072.10974454058
TFECSB,1,98.1432541114547
TFDMC7,1,4373.72683644266
TFDTQS,7,27227.6316815474
TFECLD,1,175.090659373858
TFDUZN,1,127.978029851581
TFDTO2,1,63.1209183793152
TFDV53,1,512.555309583617
TFDVAY,1,1241.42430389091
TFDVH0,1,683.942370616337
TFDUUX,1,0.00420385736791976
TFDVFA,2,2108.95332962167
TFEEEY,1,87.7092801242779
TFEEMN,1,151.20013795197
TFDE41,1,1563.12869282834
TFEBO4,2,291.348334883679
TFDUZI,1,7589.45071460341
TFDUGH,1,639.810275967916
TFDNNL,1,282.806096712066
TFDUP5,1,9630.13760442743
TFDUTV,1,275.48297717715
TFDSHQ,1,601.471096772488
TFECP9,1,210.718350566978
TFDVTR,1,894.345431880721
TFEDTN,1,4842.57464097202
TFDTVC,3,342.648006344404
TFDUGE,2,3277.16745745026
TFEE35,1,1681.5429471679
TFDUQ0,1,4697.04971046674
TFDUZR,1,10556.7056030333
TFDUTI,3,8884.86095481315
TFDNLF,1,508.649926088819
TFEDWD,1,197.606519436436
TFDVE6,3,931.032495130557
TFEDYB,1,60.1067526465167
TFDSNO,2,40794.9465540459
TFDUHB,1,63.7472931271352
TFDRG5,1,76155.6801927308
TFEEPH,1,25183.5228518259
TFDPXF,1,1943.47268819088
TFEBWS,1,251.264554880564
TFDVGK,2,4280.35075658643
TFEEEC,1,213.782962588192
TFDSEA,1,2021.5845619442
TFDXW3,1,1450.57461565966
TFEBNY,1,73311.9430414852
TFECR5,2,2613.29430190838
TFDSST,1,63.7472931271352
TFECAS,2,8848.29580342698
TFDSIP,1,15907.8713160909
TFDVQM,1,64.0037284265783
TFDUNN,1,641.739846499791
TFEBQ0,1,300.210066215254
TFDTZU,1,19123.3009242359
TFECY7,1,1234.13901907231
TFDQEG,1,3976.41186888583
TFDTYI,2,7051.63442609596
TFECLM,1,128.511919737307
TFDVE3,1,736.8226924474
TFDTR7,1,8312.67813232296
TFDV89,1,1183.57502265097
TFDVMM,3,34944.4887014004
TFDVKM,1,5572.2844067529
TFDVFL,1,3429.06963958268
TFDVHU,1,36.4558510946002
TFEEVR,1,480.168792421163
TFEEUR,1,192.801510464904
TFDEBV,1,1284.4339686221
TFECKA,2,2435.27775780645
TFDVD8,1,3419.98930766797
TFDUHZ,2,370.864296997881
TFDPHS,1,370.485949834768
TFDUPT,2,16417.0257050639
TFDVAS,1,901.168292388855
TFDSJ9,2,465.892492799707
TFECTF,1,132.434118661576
TFEC18,1,1281.87381948504
TFEEFW,1,139.601695473879
TFDVDW,1,1689.64798417325
TFDUMF,1,29137.0405134861
TFEEBE,4,69167.6795556131
TFDVFX,1,3266.96889947569
TFDVNL,1,552.008510981544
TFDVA8,1,552.008510981544
TFDPJK,3,5361.81828762799
TFEE30,1,6510.9637184357
TFDVKE,1,23356.3288584317
TFEEKN,1,18967.4639316072
TFDTWG,1,2728.31183949466
TFDVE2,4,10853.4432830626
TFDS54,1,1256.91131443433
TFDREF,2,6234.85436651073
TFECQY,1,226.852755145054
TFEBF7,1,5850.96231552966
TFEEJM,1,615.865104400245
TFDSHG,4,26027.2790641411
TFEBUG,1,15206.4955489698
TFEBOH,1,5923.53770912943
TFECUH,1,165.564718578152
TFDTL6,1,5402.93201268625
TFECLI,1,109.430611144319
TFDSLK,2,6819.02659021423
TFECP4,1,120.70535660508
TFEBR2,2,6077.22232678584
TFEBQ1,2,98390.1634701021
TFDUJK,1,5399.13592948302
TFECY8,3,351.77037683279
TFDRXZ,1,593.853707221817
TFDUA6,2,4995.40587558274
TFEDI0,1,12843.4148376001
TFDVNQ,1,63.7472931271352
TFDUAR,2,19975.9777218858
TFDVIA,2,2418.83647164051
TFEBLV,1,8105.39433322557
TFECNH,1,399.782631831801
TFDVH6,1,1252.49726419801
TFEBNZ,2,297.97361409552
TFDEQZ,1,76.1108376461873
TFECNS,2,76.4933886666679
TFDVIC,3,3782.51735550527
TFEBU3,1,254.30394375757
TFDRE2,2,3636.61407783687
TFDVCG,1,0.00420385736791976
TFDVCE,3,83217.0507524909
TFDTLN,2,82631.7098564391
TFEDA9,1,1077.50329354362
TFECH8,1,4760.67088787284
TFEENB,1,615.865104400245
TFDVJZ,1,686.800993626523
TFDUQD,1,71857.3663536113
TFEENX,1,41997.6239045767
TFDVIR,1,402.586604696204
TFEBO6,2,18672.4498330987
TFDVAF,2,159.174855378914
TFDPRV,1,70.6458230678916
TFEBNU,1,12027.1182216121
TFEEOE,1,213.782962588191
TFDTY8,1,300.226881644725
TFDVQI,2,1246.50676744873
TFDTOX,1,20894.1716366148
TFDSCK,2,0.00840771473583952
TFECVM,1,1019.9524861768
TFEBYR,1,1380.7233216343
TFEETS,1,616.853010881706
TFDSZ4,2,13570.6863661075
TFEBY3,1,129.327468066684
TFEBYM,1,0.00420385736791976
TFECWD,1,1328.19612382214
TFDTLG,2,536.639208444429
TFECO0,2,2805.83937707384
TFDSQE,1,888.46843928037
TFECPV,1,96.81903904056
TFECL4,1,63.7472931271352
TFEBTA,1,40060.8353496008
TFDUK4,1,132.442526376312
TFEDET,1,1909.15239663918
TFDSAL,4,11899.1485994753
TFDUZL,1,3267.82648637875
TFEDLF,1,10.5558858508465
TFEBSD,1,3948.06105479658
TFDUMJ,4,10873.7899527233
TFECAO,2,972.348005342473
TFEBQP,1,32016.9350419532
TFECNJ,1,357.294245414236
TFDVSQ,1,4993.39643176087
TFEBZJ,1,63.1209183793152
TFDIG7,1,885.958736431721
TFECOE,1,202.377897549025
TFDVPD,2,193.015907190668
TFEBUH,1,578.467589255231
TFDS35,1,0.00420385736791976
TFEBRR,1,149.934776884226
TFDVHQ,1,36.4558510946002
TFDTQO,1,4488.66450073896
TFEDAH,1,214.644753348615
TFECIZ,1,36.4558510946002
TFEBR0,1,342.639598629668
TFDVOL,1,8595.01339700982
TFEEP9,1,1038.10474229147
TFDVMP,2,18024.9885367211
TFECPY,1,353.258542341033
TFDVCD,1,701.674240994223
TFDPVI,2,1106.0600966439
TFEBNX,1,758.905555201083
TFEEOR,1,615.865104400245
TFDUFE,1,76.4933886666679
TFEBO7,2,695.696355817041
TFDU29,1,3143.74122844986
TFDSHY,1,210.785612284865
TFECWQ,1,1275.94638059627
TFECMM,1,342.639598629668
TFDTJV,1,6238.42764527346
TFECAR,1,3929.81631381981
TFECSC,1,214.644753348615
TFEDCQ,1,276.655853382799
TFDTZN,1,36.4558510946002
TFECW2,1,21066.6517005632
TFDTJE,1,22280.7803585642
TFECV2,1,7984.23496002475
TFECM9,1,76.4933886666679
TFEBWJ,1,63.7472931271352
TFDV23,2,4402.68720985026
TFEDHO,1,60.7163119648651
TFDSLI,1,10079.5972187759
TFDVPI,1,701.812968287364
TFEEFA,2,559.201310938054
TFECAW,2,2824.32794177795
TFDVPW,1,1725.78434210789
TFECT8,1,176.595640311573
TFEBRE,1,37448.9787669123
TFECUM,2,420.011593486231
TFEBRB,1,2656.06014291222
TFECLE,1,120.70535660508
TFDNQK,5,9807.46891977839
TFECV0,1,554.442544397569
TFEBF4,1,132.820873539425
TFEBWE,1,1661.26774308243
TFDSD6,1,956.827363940113
TFECRT,3,5803.51758127532
TFDVHV,2,7833.57711967325
TFDTYX,1,4196.85374154481
TFECO8,2,3410.95101432694
TFEBZX,1,14810.1600801797
TFDVQU,2,182.708048924529
TFEEXP,1,1200.93274972311
TFDVNV,1,616.853010881706
TFECUT,2,58992.7682787343
TFDVRR,1,3437.38486945642
TFDPWL,2,580.544294794983
TFEBPJ,1,2820.68740129733
TFDV14,1,87.0030320864674
TFECBJ,3,30715.8495942967
TFDU80,1,4731.77357232575
TFDSM2,1,2651.83947011483
TFEDB3,1,201.831396091196
TFECOK,1,202.377897549025
TFDVIM,2,4443.41838388804
TFECKR,1,39.8861987068227
TFECSR,1,8832.36738785993
TFEDHL,1,16671.4431529704
TFDU40,2,76.4933886666679
TFED64,1,3375.9160670227
TFDTUI,1,127.490382396903
TFED25,2,286.791353496854
TFEDDC,1,9161.15948031967
TFECM8,1,227.769196051261
TFDVLK,1,492.822403098601
TFEDJI,3,56.7562783242847
TFDSM6,1,3499.87100537318
TFEBS5,2,21624.7810278724
TFEEP6,1,1555.13715997192
TFECYL,1,258.974429293329
TFDVS5,1,221.127101409947
TFECTE,1,174.304538046057
TFECA4,1,904.203477408493
TFEDFL,1,222.157046465088
TFEBVQ,1,8941.78118357478
TFECP1,1,182.371740335095
TFDNZU,1,789.265813112199
TFECV1,1,7686.74058566918
TFEBS7,2,49664.3667407467
TFECOB,1,571.060392572956
TFDSE7,2,11791.3743081339
TFEDAN,1,143.683640978129
TFEBZC,2,126.24183675863
TFDU96,1,7185.06906281111
TFED39,1,203.235484452081
TFECKF,1,109.430611144319
TFEBLG,2,12218.5534784325
TFEEYQ,1,5656.07989566764
TFEBXP,1,3260.71355971223
TFEDIJ,2,2437.10643576149
TFEBVO,1,342.639598629668
TFDQDJ,2,2619.14607136452
TFEC94,1,4658.17243752822
TFDVBP,1,63.1209183793152
TFECJ3,1,2098.69591764395
TFDUHK,3,612.447368360126
TFDSRW,2,76.4933886666679
TFEDWZ,1,1104.13052611202
TFECRP,1,6605.26044305551
TFDVMG,3,2674.27966074479
TFECNA,1,120.562425454571
TFECTR,1,169.381821068223
TFEE06,1,431.277931232256
TFDUKX,1,7336.84933307985
TFEDV8,1,1522.33025707268
TFDU84,3,4111.59531026603
TFED36,1,197.606519436436
TFEDE9,2,3096.44362920339
TFECNU,1,1803.3076758297
TFDVQE,1,342.639598629668
TFEEHV,1,244.778002961864
TFDU93,3,40840.0287204595
TFEBW6,1,9255.60333994736
TFED38,1,829.219273536908
TFECX7,1,449.510060636924
TFECTM,1,129.852950237673
TFEDL8,1,49.7148172330191
TFEDM0,1,3207.74075301907
TFEC61,1,578.093445949486
TFEDD2,1,548.21663163568
TFDOFG,3,24759.7698252822
TFECV4,1,1523.46529856202
TFEBWK,1,0.00420385736791976
TFEDJ6,1,84493.8505161329
TFDSIO,2,19929.1005083762
TFEDV5,1,171.130625733278
TFEC88,1,196.118353928193
TFDUHI,1,264.014854277465
TFEESC,1,1222.86847746891
TFECOT,1,472.391656290511
TFEBLO,1,9322.22186765678
TFEDL3,1,1064.71515943041
TFEDIO,1,167.460658251084
TFEBYQ,1,853.303172397721
TFDTSC,2,76.1402646477627
TFECBB,2,310.534739910865
TFDVM6,2,2434.57150976863
TFECPL,1,2824.99215124208
TFDUJD,5,110391.053825596
TFDTQ0,1,7341.26758717353
TFEEFL,1,1459.72641314962
TFECYI,1,1280.61266227466
TFDVRS,1,1390.98493746939
TFECNB,1,0.00420385736791976
TFECVO,1,2001.64566644815
TFEE34,1,322.902488287285
TFDUWH,2,21745.8016737801
TFEE37,1,544.43736386192
TFDUPP,2,29627.0883707218
TFEDAQ,1,0.00420385736791976
TFEDRL,1,914.624839823566
TFECTD,1,717.165455395007
TFDVRJ,1,830.190364588898
TFEEMG,1,3182.64792838996
TFDUE9,1,133.796168448782
TFEC23,1,32194.2327264452
TFEDG4,1,833.809885782677
TFEDB9,2,1403.81090629892
TFED09,1,163.012977155825
TFEDPQ,1,524.523691510084
TFEDT1,1,213.913282166597
TFECAD,1,63.7472931271352
TFEDHR,1,163.967252778342
TFDUAP,1,3174.60594924513
TFECWL,1,2310.52408655606
TFECM5,1,225.797586945706
TFEDJG,2,22186.2524217891
TFDTQD,1,246.825281500041
TFEEDY,1,182.510467628236
TFECT0,1,14913.6800678648
TFDUKD,2,150.111338893679
TFEETF,1,2108.4782937391
TFEDBG,1,72.8570520434174
TFEBSZ,1,1.26115721037593
TFEEEO,1,3368.13472703468
TFEDKJ,1,1029.73486227195
TFECJ0,1,1132.19547790025
TFDU35,1,26824.0277433682
TFECGV,4,833121.638662116
TFEBME,1,89.2436880635686
TFECW1,1,126.670630210158
TFDUTE,1,63.7472931271352
TFDTT1,1,174.001860315567
TFEEFS,1,433.800245653008
TFECZE,1,6851.98483197872
TFEBKG,2,8280.57747746152
TFECTO,1,4598.77193291951
TFED23,1,3276.88159514925
TFEEA3,2,56243.4245408279
TFDUXW,4,4539.78340633286
TFEEKU,1,87.7092801242779
TFDUT7,2,1543.01323532284
TFEDC1,1,4048.18012187096
TFEEO6,1,1462.20248513932
TFEDUA,1,75.7324904830745
TFEBPL,1,56446.9627030105
TFDUNQ,1,20996.1151777868
TFECME,1,139.605899331247
TFEEG9,1,191.321752671396
TFEDBO,1,198.077351461643
TFED34,2,219.479189321723
TFEDR2,1,162.146982538033
TFEEEH,1,16773.5338291504
TFED12,1,665.239409186462
TFEDX4,1,322.910896002021
TFDUY1,2,4292.35697322921
TFECXV,1,717.165455395007
TFECMA,1,251.239331736357
TFEDMO,1,38723.2814392777
TFDUAG,1,1248.44894955271
TFEEFN,1,151.338865245111
TFEDHP,1,121.924475241777
TFDUL2,2,692.362696924281
TFEDGP,1,12093.0262974264
TFEEAA,1,26212.5262429158
TFEDSD,2,336.392666580939
TFECJA,1,1301.96405384633
TFDUKY,1,546.858785705842
TFEDBQ,1,1095.38650278675
TFEBQE,1,22535.0128367465
TFED27,2,286.787149639486
TFDVCT,3,6383.132823592
TFDU92,2,939.343521146934
TFEET1,1,2760.14344748455
TFEEJX,1,615.865104400245
TFEBMF,1,87520.1906198688
TFECUW,1,98.862113721369
TFED77,1,126.325913905989
TFEEED,1,1027.41853686222
TFDV79,1,165.724465158133
TFEEMT,1,615.865104400245
TFDVHC,2,1311.11164747892
TFEDWL,1,8659.77802361999
TFEE25,1,72.1255808613993
TFEBRF,1,4542.56635991042
TFDVB0,2,2265.0467575499
TFECY4,1,1764.23702545225
TFEEQH,1,15294.5705646851
TFEDDS,1,8364.63360553308
TFEED1,2,257.713272082953
TFEEF1,2,269.143560266327
TFEEIF,1,213.782962588191
TFEDA8,1,1055.50871179466
TFEEMS,1,860.920561948391
TFDVFP,1,3429.09065886952
TFECY6,1,63.1209183793152
TFECPW,1,10565.3235106375
TFEDSH,2,2939.21936364319
TFDUG8,1,69.5990625832795
TFEEGE,1,181.648676867813
TFEDS0,1,275.192911018763
TFDUQ9,1,2740.59971458109
TFEDIS,1,11658.2927954377
TFEEHL,1,235.44964346245
TFEDTL,1,311.875770411231
TFECQA,1,63.7472931271352
TFDUSS,2,17867.8441444509
TFEDH3,2,151018.993737986
TFEC45,1,8903.3831503762
TFEDZ3,1,372.318831647181
TFDVL8,3,15047.9849030551
TFDUB2,1,14381.0555432067
TFEEUC,2,45042.3811074415
TFEEKL,1,615.865104400245
TFEDFX,3,8296.15276900966
TFEDHK,1,56163.1560882449
TFEEFV,1,114.904033437351
TFDVB6,5,11146.7842463387
TFDVI2,1,8053.75835317541
TFEEAH,1,1683.43468298347
TFEED5,1,140.253293365907
TFECOC,1,245.244631129703
TFDVJT,1,3533.43460259865
TFEELS,1,615.865104400245
TFEET3,1,18304.4063243946
TFEDVE,2,4895.16910050206
TFEEYH,1,360.022548846016
TFEEQD,1,17188.1476697762
TFEEJG,1,615.865104400245
TFEDGG,1,8961.87141793607
TFEEOK,1,615.865104400245
TFDVK4,1,12272.9345773439
TFEDAB,2,182.203586040378
TFECQ5,1,16764.6048361009
TFEEPK,1,888.46843928037
TFDUMM,1,216.725662745735
TFEEAD,1,1785.59682473865
TFDUQJ,3,62599.8838894205
TFEDS6,1,967.98860525194
TFEEK4,1,888.46843928037
TFEDZ8,1,214.274813900238
TFECWJ,1,116.068501928265
TFDVDZ,1,36.4558510946002
TFEDKU,2,44347.7567352533
TFECB0,1,1444.0039865936
TFEEEA,1,23874.7821799025
TFECLK,1,128.511919737307
TFDUN3,1,172.194201647361
TFEELZ,1,615.865104400245
TFEDIF,3,78603.8007347963
TFEDSC,1,214.69519963703
TFEEQ7,1,13244.2526376312
TFDVCC,2,2069.55477836953
TFDVRV,1,2678.3531985343
TFEEFT,1,197.879770165351
TFEEJK,1,615.865104400245
TFED68,1,202.579682702685
TFDVNY,1,5454.78238946217
TFEEYP,1,1705.93372761657
TFEEWN,1,615.865104400245
TFEEXM,1,1247.65442051017
TFEDH1,1,12823.0009062214
TFEBNH,3,3255.53440743495
TFEDAZ,1,201.890250094346
TFEDGI,1,215.010488939624
TFEEYC,1,60.1067526465167
TFDURJ,2,3972.00202250688
TFDVE1,1,275.48297717715
TFEDXF,1,1150.97831262012
TFEEPV,1,301.315680703017
TFEE01,1,3883.92700679159
TFECYE,1,853.303172397721
TFDVHD,1,1115.38004842857
TFEDZ4,1,192.801510464904
TFECM1,1,36.4558510946002
TFEDA3,1,642.340998103403
TFDUSI,1,19810.3541493045
TFEESO,1,4142.78793193599
TFEEXW,2,30412.949059366
TFEDUQ,1,9.00466248208413
TFEEVG,1,3014.53567224685
TFDVRL,2,3387.14877390978
TFDVTU,1,702.060995872072
TFEESE,1,124.480420521472
TFEEP2,1,12267.4065049051
TFEDIN,1,7343.73945530587
TFDVRW,3,529.715455359465
TFEDLT,2,43.2913231748377
TFECPO,1,96.7391657505695
TFEDC4,1,529.828959508399
TFEDKX,1,483.489839741819
TFDVA4,1,4732.9212253872
TFDVFF,6,20048.2588454699
TFEEGB,1,522.224181529832
TFEEN7,2,140600.086375616
TFECYR,1,40555.0534333456
TFDVRB,1,2428.03871541889
TFEEJH,1,615.865104400245
TFECWH,1,12387.5149137639
TFEDGF,1,1807.47369848131
TFDUTZ,1,6652.77243902774
TFEBXH,3,7782.65159151827
TFEBFL,1,35870.8338955657
TFEDUO,1,213.913282166597
TFEC60,1,76.4933886666679
TFEDQH,1,524.523691510084
TFECVG,1,3010.69334661257
TFEDDN,1,177.755904945119
TFEEEP,1,8553.84081794841
TFDVDI,1,1229.89312313071
TFDVLH,2,8881.87621608192
TFEEKX,1,615.865104400245
TFEEPN,1,35778.2481408946
TFEDUF,1,3475.00518904194
TFDVRQ,1,883.886234749337
TFEEP7,1,756.946557667632
TFECWY,1,5809.51228188198
TFEDR6,1,1063.10508205849
TFDVDF,2,16673.7090320917
TFEC92,1,2610.91071478076
TFEBZ4,1,6133.77681995647
TFEDXA,1,230.064502174145
TFEC99,1,85633.1421052702
TFEDW1,1,208.851837895622
TFECWU,1,113.584022223824
TFEDZX,1,213.913282166597
TFEEID,3,16773.5212175782
TFDVEW,1,334.084748885951
TFEBR4,3,37767.2738275243
TFEEUM,1,616.853010881706
TFEEGH,1,1369.13328687095
TFDXY6,1,3718.13948377294
TFED58,2,3648.5614404765
TFEENS,1,4544.48331887019
TFDVIS,1,654.994608780842
TFECH9,2,155916.09240902
TFECAJ,1,34278.9718376276
TFEE29,1,13206.4179213199
TFECKM,1,446.14277088522
TFEDZO,2,12354.5987105731
TFEDC9,1,577.277897620109
TFEEMD,1,615.865104400245
TFEEOB,1,353.54860849942
TFDVNF,1,36.4558510946002
TFECN2,1,37362.9258065909
TFEEK8,1,15166.0418295184
TFEC34,1,5412.33183776092
TFEDGT,2,251.062769726904
TFEEPA,1,192.801510464904
TFEC42,1,342.639598629668
TFECW9,1,14955.5378756771
TFECUZ,3,800.511131571384
TFEE55,1,4075.18570160247
TFECL2,2,657.857435648395
TFEEKW,1,1581.71815010928
TFEE21,2,6337.98339546054
TFEERO,1,60.1067526465167
TFEETJ,1,7748.01601066398
TFEBFR,1,8709.61054885931
TFEDEG,1,53189.7677719152
TFEEO1,1,8796.15536049267
TFEC85,1,6619.83101269272
TFEDIK,1,21063.5324383962
TFECLY,1,97.2099977757765
TFECZT,1,291.869613197301
TFEEAG,1,198.300155902143
TFECRR,3,268.807251676893
TFEEII,1,228.803344963769
TFEBQ4,1,8758.32905189613
TFEDR7,1,154.945774866787
TFEEUK,1,616.853010881706
TFECR3,1,2739.00645263865
TFEECF,1,151.338865245111
TFECQ0,1,2549.87490965594
TFEDCX,1,282.579088414198
TFEEDH,1,192.801510464904
TFEDDL,1,616.474663718593
TFEEWC,1,297.637305506087
TFEC97,1,0.00420385736791976
TFEDTO,1,0.126115721037593
TFEDB7,3,218.545932986045
TFEEL4,2,53330.9669331889
TFECSZ,1,638.763515483304
TFEDT2,1,965.121574527019
TFEDEH,2,33277.8694478886
TFEEXN,1,11981.1238181497
TFECB7,1,128.028476139996
TFEELG,1,11590.18610222
TFEDHW,1,105.100638055362
TFEEXR,1,4170.1214125422
TFEDB2,1,221.18175155573
TFEDTT,2,82.0004418186428
TFEDGY,1,5321.78915777066
TFECRG,1,0.00420385736791976
TFEEO9,1,1550.91228331717
TFEDU2,1,5029.47393569236
TFEDLO,1,5908.4458611786
TFEEGO,2,4155.12204945347
TFEEF8,1,182.510467628236
TFEDSS,1,6519.11920172946
TFEERX,1,615.865104400245
TFEDZC,1,612.678580515362
TFEDLP,1,140.253293365907
TFEEG4,1,83.9552354947255
TFEDX9,1,151.20013795197
TFEEDZ,1,2348.1275907121
TFEDWY,1,236.647742812307
TFEEM0,1,615.865104400245
TFEEOS,1,379.490612316853
TFEEKZ,1,615.865104400245
TFEE28,1,22071.8780743801
TFEEUL,1,616.853010881706
TFEEPI,1,615.865104400245
TFEEOC,1,197.606519436436
